quantile,x
0.5317,5.1955724930616441705101456308454181730188787258439232023360806983817448122609409191670447119138940652574677592409044455226904540328523007555408e-2
0.5318,5.2132104805556594143815659332659848228218912201458756710499044376878085701028407416846807579284489215816672948801281166664714309329383288992576e-2
0.5319,5.2308592177892115824851141392644777386269300507201839276286650521739249950543366649560854469679771457295153019095974969546421887317030638139733e-2
0.532,5.2485187277063882722402148053787783756959310792930774952790612061516452736920457924134291234409303865525502515797291186982223976896350489254833e-2
0.5321,5.2661890332200506781065998294511653241848300955800675936198593442092190959292235188761624300550705168820303366682879119438229048262956137400161e-2
0.5322,5.2838701572121108820873351497742157818617759283735536336558168346156699221161894220044878663902043795919475173888605781863974321536202833718768e-2
0.5323,5.3015621225338076323625566593069647052352727993397588084795092543088040964933772669453440124990842070585854628872091953449007494614773526573800e-2
0.5324,5.3192649520059806176400111144441353757133661582932173048415548687675734584729602558528392974238190801543882871198886198808157396564399048149933e-2
0.5325,5.3369786684193432448295270841596329093683764986298193369775102707128923506064832066532423880554128880042065258970164076531589881501664041200797e-2
0.5326,5.3547032945347539276677333681843520991379115914225513328267885765136517923499396168803524535579832136159257402281047505681354494639052287754819e-2
0.5327,5.3724388530834858939367476612470246591615472404723896188000708344747876477831820807489867821288610617512529242176310245196376723780951882287963e-2
0.5328,5.3901853667674955189362252794628372926403027139177448497422178359046244875035945408723472339497904506463886821372453426730391121395281556514387e-2
0.5329,5.4079428582596891928821341191693874710404955903655956058163956638829752120377518824882339648571157492935802803778376843105342896072385421213524e-2
0.533,5.4257113502041887299179542344248342937623364256464227227205585919285517251991131210178299369494268025327348571560535638078224670395284432284844e-2
0.5331,5.4434908652165953264347339879431973404015181445014391562220189857440934607258816674032834716765581344235504372836138860962476103617451141515851e-2
0.5332,5.4612814258842520764056141087088534577499469066434977948489261947660908037648996995487659077990540222809969541235795345836269292683167419670331e-2
0.5333,5.4790830547665050514480996229701548934241374262015382486388567751489317125714711842958028093383185386267094685062739096190104665366183211569094e-2
0.5334,5.4968957743949629533335599677645124363263458661963182812850647570750373786927211181116537287197092651315612978780845198838264419423984173642188e-2
0.5335,5.5147196072737553466682111311971838333955806209842520152007572412972892219501823144696007331883912899731850747459134417171339471488524087147728e-2
0.5336,5.5325545758797894794732209249314255801538365882633033999117184557895254924777931627717055282748272898761982921512032816483972884511397938505355e-2
0.5337,5.5504007026630056993936190851405373191739461529203445486182084435152395526850379242948162476561326469542940599940130520791847589124864389561162e-2
0.5338,5.5682580100466314732664265112960580207496371050576946391017098048320392042868605619717421033238803017662944643664688658888337468375878711532089e-2
0.5339,5.5861265204274340177778803889382102261719639753266643278886931065429870383132378726599997154242436937027692431217588252656126914242124720321839e-2
0.534,5.6040062561759715489378611316488132318609712863156105660961669766734532693705011171339108436911158249082303773879114843173147184782383693169093e-2
0.5341,5.6218972396368431580966590932441195531295290042827138677546506393649229763756044782237576932900061977688854011927186404389317672766918159762560e-2
0.5342,5.6397994931289373222250890819850241409915322919913393254479069927399573028693569353269639188508180730003817549944625684190852726942409739361786e-2
0.5343,5.6577130389456790561737032741838280833693463867069330522504262474225341482254115081289309367302193265269394432942987575488580149006768314131492e-2
0.5344,5.6756378993552757146205017937230730353315355880238879336668881301508567483329164356891947497773837859910697049065080621578140881441269120607326e-2
0.5345,5.6935740966009614514091278314140252959655621302653605551501063658243479093008859100191544492621473069846273378030911985970370263979294634815614e-2
0.5346,5.7115216529012403439710927911994202233177644832745963885522973719413458935968001117325836739775646941122991268447984193472160507131288350311574e-2
0.5347,5.7294805904501281905161378853753999968676159538992236510007385115614141526372939177288004879215861594172530155929256922278071507727076873540089e-2
0.5348,5.7474509314173929876644324397862442644519728460085479264214193578653248667530338923773003962910401970008543574119755474211133798716016672389705e-2
0.5349,5.7654326979487940961829657746641481820524123639595816379908203511426384887892132323154622216568894841900238276416956825348102553267866267967566e-2
0.535,5.7834259121663201024762380560107096900297291622384101880542893690502369860709824609225661288163972920543233450257179551613019778411213816211402e-2
0.5351,5.8014305961684253834682244360574375539709369559851557843127201847094684458834743648122137540556904267631233292170725404528333834773645649401733e-2
0.5352,5.8194467720302653824986039154637310144441463903974328044368877204533837921357811927664288641196641370768442661880669769089149463265008231246502e-2
0.5353,5.8374744618039306038414368012431590240202073064855711801313448164398518981044631186234677815877180592926664867981131738914531404542995696617171e-2
0.5354,5.8555136875186793334388688945714135331198956781912499269125887259411717084450887082315292802039008130566003190461231409023355300412268590770266e-2
0.5355,5.8735644711811690934260624820649277485223135306717800849278058999929526714136207435020809816811994266500895119890304500957371020145761356072333e-2
0.5356,5.8916268347756868380064290657496972407347321356483419787132475366518581533434921445410334888917158114319619003022470784534487587448874265426661e-2
0.5357,5.9097008002643778982183911895453736845092491591536373727148807494500576822838193475934524630465222310260921698614322958394316701244146619045504e-2
0.5358,5.9277863895874736831163547514169178880138216268309512405736763332400600039176931205890252398399657818497835306416703581345543040908756781204836e-2
0.5359,5.9458836246635181448693522999509249373522216256188611536199804650037605618276091026747942392700594258169695972812264662535005716088573453491844e-2
0.536,5.9639925273895930152609449059428691526236375792086475426343238303383696615676933105656315124741052920050602062630815563940617592291302150479124e-2
0.5361,5.9821131196415418210534676242977367326103898832987104762193343794673971178493997394709804207566430171731227196373445030478670599637765781106943e-2
0.5362,6.0002454232741926856585931286024408224705992087290406670077064281502843318699358467584373080259084201749577188440884172946693913596826855498555e-2
0.5363,6.0183894601215799245344910901933945863556299918547455547297412205813313684837722289662549328431258111495717117470984078486781299790111814288644e-2
0.5364,6.0365452519971644417075980476873033093584156372537989079295263037355013891761331818061031851423528372723251524158472750630670610638919851025557e-2
0.5365,6.0547128206940529347942041275863706285375980258546731114536299017871300572460812987994143388365059974872447062952895781860364580193905323344040e-2
0.5366,6.0728921879852159158737287921909879628869128746393996953565551382751622994238900500335108030346444913303727524107736170680020603403582554869295e-2
0.5367,6.0910833756237045555417170836799311220935375021164291099885218412566954699890407240084495506431783514519273758601231202863970320373465851378880e-2
0.5368,6.1092864053428663574462594050823856043538117653127190402209508660560361342545380062997336135716387286237726520434089532271601544612560091465312e-2
0.5369,6.1275012988565596705867400688454378197942960658938634140759064647009684354789910489356431390685033841243406554108858960411068712098409865225522e-2
0.537,6.1457280778593670466285705375413974671818963255825334079979176984938619098675474104956857752929340550614404680723954868667332607380562616382983e-2
0.5371,6.1639667640268074494618799215878090747849256275465005556314594735439553610804097965968433989085173239375595540178950062747757188347237345188511e-2
0.5372,6.1822173790155473242060348949788140426326879732182392384210244606067339520858037441065758384894870706040638120908544060181673315157497511861409e-2
0.5373,6.2004799444636105328353603275416021334867414481618294558418364752480706236991874527370976529736344536142313083137159766653209218484047854196125e-2
0.5374,6.2187544819905871635745467824095710988168136745314755833910094159881732874920464129083096827042008766516425222573989681404303708761353603683375e-2
0.5375,6.2370410131978412211849773564025223348026997245667434947744574932008494903675440156748865971232457064808913251311378956149763694916758550903395e-2
0.5376,6.2553395596687172052355995188768155974735155961822751249387970238368606221425695523968675523492028632033911000782917472761427456787713295984821e-2
0.5377,6.2736501429687455834240226141248387455191656060455894867337745299669000184963668692628132231477711137019181470369199834642361884541990720376623e-2
0.5378,6.2919727846458471669852531376871500071254024650172426991017867242566846104348215893646214104908035580716849534526881615269343688597851558921829e-2
0.5379,6.3103075062305363951969020119252497445729231959743712323357251395546689687700095947918198327579657672008945755295269515807552019222700426075349e-2
0.538,6.3286543292361235359608247429081780573831782918822586465280859212739251780207168452938456767450431498238230970321619872584098529968882501518079e-2
0.5381,6.3470132751589158094120000573024744729444094923676081828974767924120118411556959679829411865693294827542738779132866789313577202516896346088420e-2
0.5382,6.3653843654784174414760285668558921250075575833397334077413635324565257204179338183425005269084040582932958877020748401438025585961804765144105e-2
0.5383,6.3837676216575286542669530234520474685033543457759905324108931189694504687107152608072504703016307943284767286191482183768689188537332651520669e-2
0.5384,6.4021630651427436001871783132961996475171395403634897320630559731559379185382057322830208613608696681861734400214958043543209907648475314295566e-2
0.5385,6.4205707173643472465611146752107260549323415235125077813672337096538376200357367261471908621257177109975706920416846573108030210677446129337397e-2
0.5386,6.4389905997366112176037935801228352920882770637318962589992376505506791853673226544887837404113444411375007142621790742531605431636302842919495e-2
0.5387,6.4574227336579886004951238328056979282993651544201993483597572387348164095650797259203215221418621448197383558777019709296106742382184039327002e-2
0.5388,6.4758671405113077222996770072916116843232927991948891660106145617455605013304224760359740905538138110603574623404072748716746921449412383674121e-2
0.5389,6.4943238416639649044409272637590817571526295890368738708476688940929503836291456155948409550597106491472813830140891044524438241039055326458706e-2
0.539,6.5127928584681162014077315885771067266922371695970576523953052692204164010936560491278375576630075323028971857236727273690317729311039728303384e-2
0.5391,6.5312742122608681303395329404069991079159107008660832155681825548365410793537001166855712143232990459244562453618716347981458948335016543900572e-2
0.5392,6.5497679243644673981053107884176308477080319378065719819694595742591012841490294513916290770311389778853115550084111147357503612916729726791340e-2
0.5393,6.5682740160864896324597009393958173105438517247320989478177160144473278346326405930457358393803997625730328721786478232372730645094865732637078e-2
0.5394,6.5867925087200271238279689516196214412567918982757443165148605440536914318959685375355427541719839851334989099003418215657426444950273945612149e-2
0.5395,6.6053234235438755842396581507549808685776442776894726972289488355518537075991983206538174719084385636503330723985434211704582388774123437474302e-2
0.5396,6.6238667818227199298987533717073043807620695452225087956407766027393790925031269824224046080353905555761509646817217435193622379502866933719482e-2
0.5397,6.6424226048073190938461138800507945111844881778654276534748256585210124260821208704220220226436511171283940226259844073386885194923702711524789e-2
0.5398,6.6609909137346898751377420674996099629151528882869313605020340557320466855499380013240041730796222580891507281886876286687905593960461613424822e-2
0.5399,6.6795717298282898309301768238951362393758420770268056183906211683283265969338366559498295613382310808220477799219846336619184348684409227728918e-2
0.54,6.6981650742981992178319400906498922602761101161506249072069790401285810906516220793702224387053006522181451810361363551799012527646952089148747e-2
0.5401,6.7167709683413019888475299013315941109578540991027062438781006441011990433842967059302266562922349356996896845669214185148712683148241710682691e-2
0.5402,6.7353894331414658522079508995955064804128579890357899111520395218507572944011183907253062337261773257905774691990660516008392823941919594338454e-2
0.5403,6.7540204898697213983492113652082075748354185407671370434376367955648506310754472143620327843803048101720322355624363741491297449969551347219941e-2
0.5404,6.7726641596844403012676014393345650275914519167605277588031763077909899587449158689250563057513083954987674564503322228066806534294824342267290e-2
0.5405,6.7913204637315126004479075809437622229208447956554768361922888982496908421870828670740595280064300518977438485880721835056200699067084344220738e-2
0.5406,6.8099894231445230695280201686890614698302183641769392036330233479133285253663466559321293651696494994610305229222352844567171931926341983135682e-2
0.5407,6.8286710590449266778306612543037782290545011963017470811991098703146851430268217697775692183776310903319307077049281099273203667820600060381171e-2
0.5408,6.8473653925422231508602042521382088064547032464396526791029252544643566196868630241331786460434044559325157942231005541120909090391163369033494e-2
0.5409,6.8660724447341306358297831073944756623957851903144160819120153222359413503642029141867587706002686495597972140896810929370082400407657472320521e-2
0.541,6.8847922367067584782511013344262328325087570766662191287111353838702737287374077695184544738541311482389299265822466277777453564554725310710664e-2
0.5411,6.9035247895347791155865571909863075306684188769445882116257438463607192961894408956778694929315183333834367161116170802718676377712018365879827e-2
0.5412,6.9222701242815990939305059167927339026878634733375986402426611585996963199703172005463082947131975628813743656667488064481208820912065077281783e-2
0.5413,6.9410282619995292136536890089898970482461143816780420292423862287312303626211310876880584989136773750824561993889677336772271332419753459300961e-2
0.5414,6.9597992237299538099120793621943245973374353538626126990279724475159090155685422578219296866218175415805204278621090983852097706035860626082188e-2
0.5415,6.9785830305034991738886250353327376144103700418849180225971278984732808208723738769175785319063933504351891014888894536450593285240708323094536e-2
0.5416,6.9973797033402011206036285329993121396929709778984672506076639138883569966423558084551332049196904822979982831244510073712210506320144470975629e-2
0.5417,7.0161892632496717090967777639763961769910568255580561133606184716192351389724874592607416625698956354573754901014362116622517293120866767114141e-2
0.5418,7.0350117312312651207511540726977314636548064126868878218424075861334824191513130233983224327548267223021946518776099956081867753701310753813238e-2
0.5419,7.0538471282742427014968865935706870324480795354556072217286183213033487499913829029738253234622060739390234944284078452199358194729662125432369e-2
0.542,7.0726954753579371735995051734297671194178161972913846742447279821734854986785265218844916638703238524493698727909084478966318830634318324934528e-2
0.5421,7.0915567934519160227054706250026141549644744854055897041505778769245427992438764276875498157572485551079767590888470123778249882723584651255558e-2
0.5422,7.1104311035161440657848353593002569903260004926370834386340604586506182414577082321794441137452233977999976878520362033950918091330254234067873e-2
0.5423,7.1293184265011452055785136098385118849002213808703924543938123513847861818540746920251395431387376818299032652193835788278352213946522821789458e-2
0.5424,7.1482187833481633771252224896447613447392148056340983363902438918439100995984077996632647989280106300387569586529008810102525716794686093283878e-2
0.5425,7.1671321949893226919107968698356832927601958309617387388061689590738838430991520191792520261493934449194741724360392998233812744015701513157142e-2
0.5426,7.1860586823477867851502862695745046492281790968047457808848319458484972583612826808672508817602251242463538811754287931047755602308167941792787e-2
0.5427,7.2049982663379173716810142144788121233171410446780313893414822093743070326754506304305111561581100619257580683821294334773590878022350167896314e-2
0.5428,7.2239509678654320159126233496387021102450489079033546449323627016011561583564051421896608270158300473591724026105386643112252912383527538067537e-2
0.5429,7.2429168078275611212480463652806271546995581379959526383665156339296439286475623581107534925837071383506773838866320701501535717394359584346389e-2
0.543,7.2618958071132041443573367768807950744031065075030051260741231879737668923511677345600190971947740705206620314266432613416371841265512169129626e-2
0.5431,7.2808879866030850396543679571554349747329758451468386106033594439889316579937518643356977425658222909957688469749979204190145702573575305627770e-2
0.5432,7.2998933671699069392945665983018486836653784214331015244109922008642553070957205735012325619293567983976437957293180128847389003225222117529173e-2
0.5433,7.3189119696785060739800909386995774355755355814545358237004661163343024727931906944977583981844038784948740128672431598371619290066252650651741e-2
0.5434,7.3379438149860049398271974672020607995633049276819225183998053659384746196840256393435257394254879382202473618760648518178170019642197926814195e-2
0.5435,7.3569889239419647165189651694611390448844030167667351499677454623163016791645074686067121070625652351246274295585590567916864020406160721176477e-2
0.5436,7.3760473173885369419350663572655047795533234370039130464927150797792852004384212190924539832389541066629296024474407969302480653085353706861559e-2
0.5437,7.3951190161606144484188902823742465949485466195451444622846339840684578385076657600313754986233481372266632660638502637476456159841315229935981e-2
0.5438,7.4142040410859815658110425477363252760583429417094876871008984377405417027897218648151751511249564412202856899775090417839858533953557444117478e-2
0.5439,7.4333024129854635963470621687319405908156666860722152720987729525046535872880305097710546852252136102485455052045988878702074778005062718250823e-2
0.544,7.4524141526730755664861212952683092291702111604694724114147625365403997815477339860467562355365576321261767600323071669016218382077508269210602e-2
0.5441,7.4715392809561702607065022871800307529437626130467709553540275831495394504795354441209689194677954663571642955267772572440725739148992576213451e-2
0.5442,7.4906778186355855422727851623611297300997210687116693245682573558334921505987134323260922213753874156566652722067669957814157382946429284932611e-2
0.5443,7.5098297865057909659489274503661666133218872650966735158156966206657846897339648435286782526588600861312155070438500166114132865499460050112353e-2
0.5444,7.5289952053550336876007801458926807424314133015203946502473141315314956070146344140502291677883917936165776212028359587114966622747390048279784e-2
0.5445,7.5481740959654836756010596516605264058789569522072140704889280334892611989560228510639395482454358978327574130122681844489153542644482421605142e-2
0.5446,7.5673664791133782289193881387631570225284040046995294015319576221820394617668380870763487559168207327085161771871635137887012783765867325811455e-2
0.5447,7.5865723755691658067497253714610336000715359435696828948129865475443845671042936395689534811666088253501651935544713489841566966112230868013430e-2
0.5448,7.6057918060976491744973454081943896513979646621652462971987588510180289925178264316435547804688127622476668127835640516005146970025633680431630e-2
0.5449,7.6250247914581278709174632973883621311089732826057985420370302107070290326037502407328576265084204708962147434340581066975097271313401718428856e-2
0.545,7.6442713524045400011676914637481451453925000929594600542329789329846225353865107609451303700957065873967527673019641563909554119456580062940614e-2
0.5451,7.6635315096856033605067043905218968399992424340197426149032187138713604569000154677900091727510885291050765276067297572207063829517194595378534e-2
0.5452,7.6828052840449558933418148436416651138123424463674674684065237062472899373491649776412901268138142083134772769236290848469416081399487268156188e-2
0.5453,7.7020926962212954922986165900510460976079251842703205395132887804787994194254515229349632407615519376687285851513510616418697473915364511924997e-2
0.5454,7.7213937669485191419564286091311496157022132608367084437690698202125140582993209907606088551126915796979974873393344202861189556406386644744790e-2
0.5455,7.7407085169558614118639853976793973744955131124263384307670520496437893026566550295305913590594934275282149057338452760305298310692611438518791e-2
0.5456,7.7600369669680323034206582821480079176466448676865642246867635451925536744515266932720161175262184149324106080711145673354681649012398614415749e-2
0.5457,7.7793791377053544551794647771151129836901416598443547154822362390851035519434125031385053597534391608809776728803359339456614074004389970048271e-2
0.5458,7.7987350498838997110992280115481083147947309596265629646753337937582095491112696103123099927980728526860223513739676683852000912943145461613323e-2
0.5459,7.8181047242156250562444870760691823114933348160776571309595993942738717886415287746656874953164146014351909413950102925402374591659564931629037e-2
0.546,7.8374881814085079244031327647275949208103191524538023638425409870389371827318563064538434408503297960320154329797665156580835456599625577209017e-2
0.5461,7.8568854421666808820632524825094868644332209524600287837555112832003839601065071817814088388990465500340256557753735272609213782477467392971405e-2
0.5462,7.8762965271905656931623139043056531003573958266875839341460703284721236685846116000702320437353389873686325953747386984412604377245598420028344e-2
0.5463,7.8957214571770067689936000934945375004561257109305992371225527461859153748227904935174404926771317487903609795027415400292729611777250923287587e-2
0.5464,7.9151602528194040076267299629946077991712320128179674705484860006577956159287294210233512736961039345684573941656663767153215277336617110105271e-2
0.5465,7.9346129348078450271711578872873825672939741177588576763850730514580212927727186090039684119577282968938862564016204523873638073003589798692424e-2
0.5466,7.9540795238292367971837456047964385578184036223060538643531341249075823631839351387623400093393746083430484197421243687531794100157168246109133e-2
0.5467,7.9735600405674366724938388972034115909001938242907654348774364225701194545932099201119176431985494749170054061136119148410367956898522323313887e-2
0.5468,7.9930545057033828336917614648158841352618811086332152285584281118101639859248255818134999024010946543200992418942576580710938339332967870702527e-2
0.5469,8.0125629399152241384992594630896904277047333906874386565956102561512086677498553841199831504377478491532541746072056755176690960954701753994660e-2
0.547,8.0320853638784493882131928131650044179703482553131635265945122863228822996690224408099361218930029684202333244495246791681038407444275305964096e-2
0.5471,8.0516217982660160133866740984021456820457530391212833769903884842601405877010979358405779959925785931711538218664345125400788732414291400956019e-2
0.5472,8.0711722637484781828849030213451089112425838375817000338371975323715489684697528564372802183378762484771128909957734119491087219691327499136300e-2
0.5473,8.0907367809941143404261343966249661783899279341774311450747389912013889269587771811480370528086917180427536060911669264201514666840172272910403e-2
0.5474,8.1103153706690541726915508347604604810140011322726451488238892984553160670556656797585005813140585378771159920017683163989337513159449607209003e-2
0.5475,8.1299080534374050130612879347187280420148546948595522341319529484716253747762778240512980401143735457173188429920283763580430035795521644701003e-2
0.5476,8.1495148499613776850074802209101762760563971410015420067351194114966552648222389547342830851220859971505701221088397300887502958813365220327008e-2
0.5477,8.1691357809014117891489604717413855781402667079021404499647197331784738475976118731217695101983033981695480287914516315581833879162755617798481e-2
0.5478,8.1887708669163004379461536988807340153465965343610083599377317745736056326992650854996495502206466860768839237719594058568723717510815142212687e-2
0.5479,8.2084201286633144419887600250536699226605065251282279020535991476764995666713493044283431321256839744901081676873642960801033858853458575087798e-2
0.548,8.2280835867983259518030182195149499042313209954440766956096809969536773061960441838577539278261395664147621815662057140327198652030104029341709e-2
0.5481,8.2477612619759315590796838012245058850691917328843586524533505470625633260027862115790588231342495391198686939891851104521071391904833809306960e-2
0.5482,8.2674531748495748611983424987442594803139862002382487234302201814585305426008995223566400011708448456776795064733075195737002982654445321639381e-2
0.5483,8.2871593460716684928983115240369860020061376671031115334641486845896493233861688969607563899632706940095599892094344436117027763415209916177668e-2
0.5484,8.3068797962937156289211576090452088322259644628601750615170147366015333980042538105542455946403589631701674799165634154240571966023642113606808e-2
0.5485,8.3266145461664309614247820775960680805145968434000780890764063479572118306394971842787494422462834850774945753276358155902271497318119156037374e-2
0.5486,8.3463636163398611559440893640946715758035680762378720142752888660733172947875004843976856613462218999820630586557481867818398979758502755741501e-2
0.5487,8.3661270274635047896484663034941683045259191681069119002758144473061037550228160465329589204330524018031521663997833701584386087263050754807722e-2
0.5488,8.3859048001864317756216551393352495273098293889788684649795873644424906201557310479418541218704894011599001968116050751965529749311822817597010e-2
0.5489,8.4056969551574022768651034404183026673559394395024335970591454649471619748867629805915182660720968864873978068218329532083996376270527248293340e-2
0.549,8.4255035130249851137015188718050458641664001156882522608460364726608026276409498658773753363777125296390310176653213954008612551700736552656985e-2
0.5491,8.4453244944376756682311459006254053618944218003358308785445926017472328092035389016239143641764486053284285701061862883816316081294911739449127e-2
0.5492,8.4651599200440132894692148789165744509270153871338503440924464666420715388718162745427951271893962071201959099097229961223939412912484350005234e-2
0.5493,8.4850098104926982027690913614599110208020315552671020475179751988780284471393760253180765370653254654745067072634414143069608577428727438419517e-2
0.5494,8.5048741864327079271118747936396388545037270898160601580311782841529205770315040422669682192943929448569476957366837843156442299301331531387951e-2
0.5495,8.5247530685134132038195606309873461340404894200557670799492838411364908710679205468913314213245193877700496570889073839077346889147908533058625e-2
0.5496,8.5446464773846934402253882980888788305530749698457977086913588645922296979995658740859388692408837696612272161632953922704802136543895254964063e-2
0.5497,8.5645544336970516718116489118192647735085794944071361910599463019235644061298706760999778071821195902715632317730811327579651006055801317371903e-2
0.5498,8.5844769581017290463020211170238686529374225692348615601922848558330095252369017491707252457765385567131976748187101373940567016125446846168215e-2
0.5499,8.6044140712508188331724404296068948761392352076401928827171607028079305034421669444623979949210183619859871943757052201914906664095495662125573e-2
0.55,8.6243657937973799620215868541312555664555571849004789250625633143392289671928951704282344890400083651119520324651845642306970644511286737234890e-2
0.5501,8.6443321463955500932192969263990867176353382459916931669709983245189146661890666164577581340496034526575419128682850240449883065840963180959185e-2
0.5502,8.6643131497006582242285693968220681788814564601350578374370717143095485687270401283860786873512808197544280883635573722563675148392495830843488e-2
0.5503,8.6843088243693368349743381737918456493315485530418644538531111290464351361844962513914455815391758812271670869838167723869566430529007989968720e-2
0.5504,8.7043191910596335756098315296366428029971586195606781015410163794457018653100681479432521848808288427577806746825172034402660125665662128942033e-2
0.5505,8.7243442704311225000091225633209808355540155747631154986070549395514468111092055606573619966347049189845357726117646135334043554272088008044634e-2
0.5506,8.7443840831450148482924021288072710082981331243208111546090705952553770624497566872780897729292237013193064621479741889804684947328455956570380e-2
0.5507,8.7644386498642693816685714781795918861257244645237851694819801502746609575101025431095965269777781156942685086946530543777377764635753551386688e-2
0.5508,8.7845079912537022728579573241384888172505809920453616797030971036803654307300053950031852410271770950986488807139213980864709421171238374980176e-2
0.5509,8.8045921279800965553362964753319729322152343045918351582884487302922349021753965203578490421947029722537267107980938371332337944380281204973508e-2
0.551,8.8246910807123111346196202067506765300329837520567690652147699652356087770266997415188245220540675052402958487517811786243368442286838614220258e-2
0.5511,8.8448048701213893647882896515945294259376748354349701997787062898214866236758269038918951671913318157084493213476510148049687824966882631231942e-2
0.5512,8.8649335168806671934271922854796436629416491756022634593844487329078265878086848644316152368335264801426840094481536013057298579093882128514037e-2
0.5513,8.8850770416658808781380055532112502492299915797777271633962902436168899813262694359456419938543278818640083351805684842807953446617692046099506e-2
0.5514,8.9052354651552742777584663873478245827935582222822302022506741785211431391923008004497771309499334726593417017082913013608465634598547716637965e-2
0.5515,8.9254088080297057214027543016758502445839771514778025449330832038974947285494324016073001800616452630259319909170143588552337160284726052217353e-2
0.5516,8.9455970909727544584164004176283187642593587865413674586745045303060837143471402896901474527324799978154676815624225770619829034966485960700100e-2
0.5517,8.9658003346708266923185746949645112267196687187563778253201364415610596903774938696488158057558211189242644792712033808204509305669142172198872e-2
0.5518,8.9860185598132612017841782786092645570489018037904909361371878578653675759346304707326729748546320743310607690126657567414801202719199911820992e-2
0.5519,9.0062517870924345516978767222642096686818939029125464999824778228712590129723341784749146959126430291580036022633448736683219634669544234078554e-2
0.552,9.0265000372038658972920523793303489677111153849697286557907040070277379016696630355447284087010504150445273883709957913089739396629138546974535e-2
0.5521,9.0467633308463213843606299284625401963523466284260783525541698113219494083674831250438656836373482152997699890308787598040808784164945886020045e-2
0.5522,9.0670416887219181485208372832295086817826480637849589789003956124968014995773979324979316119474144365016923780444829567880385925376690703463824e-2
0.5523,9.0873351315362279164752044745763672930312043642758577742878045941869172044854295845093604187155631766663250648276258247027177819347671164036086e-2
0.5524,9.1076436799983802122064749362569554279770235414856348524488870223473889834830335253952897123881349854805137236777494500157085283848160721658962e-2
0.5525,9.1279673548211651710186064060652253475751952722060061874893096953078895163015878563065469943760689921909232385371155408686892284477718188829723e-2
0.5526,9.1483061767211359643176718125432337229592849859738319863035172203485798850675325771376552515815273582052732268820231801771272019805733253113824e-2
0.5527,9.1686601664187108380072334751981004560102892499592727257540765678354980121496156519865407400409289635141058430186224852398228392659511937404733e-2
0.5528,9.1890293446382747673536561280347920090020242657488785705824468541453814205069301006158961392931618729760155417982458461496485072486808002378602e-2
0.5529,9.2094137321082807311578450981731272020653714299756778182830796472925139488124370501007386187537709922891831050529742179381534850827069068772087e-2
0.553,9.2298133495613506080510448453416889093051784544676384979264507319615445687620019184451154180769066162964934180898984265248143729576684687487190e-2
0.5531,9.2502282177343756977136094013599826186472161385039620418631180080683989603885382995905098137346250300708438098675711476948704362931060271672314e-2
0.5532,9.2706583573686168697970594441618796936387679998306789352134396533785955239098658426873723207556716367977620050079790170271108547953461628925754e-2
0.5533,9.2911037892098043433112701971386148283143567352925356089295703944048090233098748627733251504859239755514096769179680974818591402413051235482486e-2
0.5534,9.3115645340082370992202894563093065097163123996875758689138257987733183097183800022029405580354851176633189778967719837155580138908480875787639e-2
0.5535,9.3320406125188819289720652060650785731887493180452367275359914941276750926405560725639470890907236761836953438184835846924321334099272893534541e-2
0.5536,9.3525320455014721216692668764830048613510996959484459476749850970221016351227592698326581655644436948645975252940043590520890993510511927789489e-2
0.5537,9.3730388537206057925704127056824942996165052774852969077716558121849375633564186072598946449010159841088036121321592127821840415118007424511600e-2
0.5538,9.3935610579458438555926672805294676818288309071777797848361962730564665247704350594792702699433244190641842984470819514780627343898739377223462e-2
0.5539,9.4140986789518076424699475164284851063953018770493550966118027608967025299022009671131980419277635835495991196567901249728380786392898883037596e-2
0.554,9.4346517375182761712023714775356493273475749827015189055593081424312077203918102904464043667885170646047324155168940453869266799558027289082120e-2
0.5541,9.4552202544302830664156019055306218148529631713645772027594715799510463426164755619044911778823164178770480705386182444141077481100988153595908e-2
0.5542,9.4758042504782131342312744888426549467066332377319191110764308401276365150985662460927942483592050480378724104255851062468333555359187313513735e-2
0.5543,9.4964037464578985942324591335336094561851862392858852246973211204408875006112370582991563288594484864420921818329541605636998779435977777441228e-2
0.5544,9.5170187631707149710909801585372846458111818970421677857306250441034141629752422921502860200184465235369986457895500467792341160405737879288280e-2
0.5545,9.5376493214236766484064177964815168850693260545358068433658121135018295347666747229779312370382378102264593767863378149313176798525305396320477e-2
0.5546,9.5582954420295320872897280000902226064776743507262476567540712733595184788605208185659308100578453028657646096564281563597265043399698816895811e-2
0.5547,9.5789571458068587122076496949201448611495462425874293812364598669617444408665804308699911664465006863997339200535814568111520672244547975988632e-2
0.5548,9.5996344535801574665874176423608671830960249233992505390290549704324345788583887404052710024563078586704490420037182405978711514242566902833634e-2
0.5549,9.6203273861799470406647643416834260531605750702568731804273520435754344461513438789737709248314981990287746027271678184278589136841904488499745e-2
0.555,9.6410359644428577740417752647137457641316936548493248197387559267033071825571495173048014080807510819842215081201784107637550892590722219221061e-2
0.5551,9.6617602092117252354048575388106078484915138148982573785637931744759013602246950489608038296695377792878859321986029170206498059170928685841738e-2
0.5552,9.6825001413356834818368923298885636261851515406768343204083777311766497772890550850413435507200239366607467228725885165465570930476178392607978e-2
0.5553,9.7032557816702580001415649832897286370625022561894048922940501759165476330896365393616392323401501434857594707383003195935776146412027712834822e-2
