x,cdf(x)-1/2,ccdf(x)
0.0234375,1.476823968189984218031810383759127997663189213799950570979496140783836789462493988850016244826042723394e-2,4.852317603181001578196818961624087200233681078620004942902050385921616321053750601114998375517395727661e-1
0.0244140625,1.537098893822043342408501434995232041487582712409261148040616572770045744629299585179986549269373318348e-2,4.846290110617795665759149856500476795851241728759073885195938342722995425537070041482001345073062668165e-1
0.025390625,1.597233160881976841517011932049801966904729338377486575651328201198153606913555155700792045580934573035e-2,4.840276683911802315848298806795019803309527066162251342434867179880184639308644484429920795441906542697e-1
0.0263671875,1.657223384030219819416805582545317138414233004036772565433397163686771586050050531651523206626361893072e-2,4.834277661596978018058319441745468286158576699596322743456660283631322841394994946834847679337363810693e-1
0.02734375,1.717066345803211444715969741873847132850235209132048633701706476575188585342382824876491603343444172478e-2,4.828293365419678855528403025812615286714976479086795136629829352342481141465761717512350839665655582752e-1
0.0283203125,1.776758992316491712418846363872208667998974901646838622531273636177861779170547370396083829876799896448e-2,4.822324100768350828758115363612779133200102509835316137746872636382213822082945262960391617012320010355e-1
0.029296875,1.836298428819668182004113961763893077743816254126497370498568833762049935313768234435451361947217684959e-2,4.816370157118033181799588603823610692225618374587350262950143116623795006468623176556454863805278231504e-1
0.0302734375,1.895681915143665440786464254422909358687581430061437313781185666412000111789423252253068141437977971653e-2,4.810431808485633455921353574557709064131241856993856268621881433358799988821057674774693185856202202835e-1
0.03125,1.954906861075791318059137227835649821689458635495368609263369529894307106906159039824978742901483110302e-2,4.804509313892420868194086277216435017831054136450463139073663047010569289309384096017502125709851688970e-1
0.0322265625,2.013970821693694605639244052736095477639240879934801725987891125363601360415475332826045004838150155521e-2,4.798602917830630539436075594726390452236075912006519827401210887463639863958452466717395499516184984448e-1
0.033203125,2.072871492685237122332153249769976960692724318115910059292466535593519316316773938789330833803538032367e-2,4.792712850731476287766784675023002303930727568188408994070753346440648068368322606121066916619646196763e-1
0.0341796875,2.131606705677640230487697264147480286995455702566223010470992703872076552764449242471889767787902058001e-2,4.786839329432235976951230273585251971300454429743377698952900729612792344723555075752811023221209794200e-1
0.03515625,2.190174423595970289505003178140034242640365315541885426573238070957563418220009468304871271786831120494e-2,4.780982557640402971049499682185996575735963468445811457342676192904243658177999053169512872821316887951e-1
0.0361328125,2.248572736068074643522749828416622014323026126837326024956848907269376177467120269902321591913440861779e-2,4.775142726393192535647725017158337798567697387316267397504315109273062382253287973009767840808655913822e-1
0.037109375,2.306799854890444154570003403253113843223753617073044290493427529754758011229199495313142860054257495140e-2,4.769320014510955584542999659674688615677624638292695570950657247024524198877080050468685713994574250486e-1
0.0380859375,2.364854109567134410574297630099205986976728421356889747846780409627181794964754395572350462990948516672e-2,4.763514589043286558942570236990079401302327157864311025215321959037281820503524560442764953700905148333e-1
0.0390625,2.422733942931800444839009267177013285695482675582764902540259420575140836637485008507070610880638562038e-2,4.757726605706819955516099073282298671430451732441723509745974057942485916336251499149292938911936143796e-1
0.0400390625,2.480437906861064916331566038350419858572971457492966746507525393613066532641242607328895877364932403174e-2,4.751956209313893508366843396164958014142702854250703325349247460638693346735875739267110412263506759683e-1
0.041015625,2.537964658085824263453270560589215160479064060562078718783772464162410544062525791579796531976389344691e-2,4.746203534191417573654672943941078483952093593943792128121622753583758945593747420842020346802361065531e-1
0.0419921875,2.595312954105679813846639485159399480110693309754804876504275447719514053636377278132705291130509201233e-2,4.740468704589432018615336051484060051988930669024519512349572455228048594636362272186729470886949079877e-1
0.04296875,2.652481649210441172129104941233448354609122967691651413347441237842772410975415241539440109603943100775e-2,4.734751835078955882787089505876655164539087703230834858665255876215722758902458475846055989039605689922e-1
0.0439453125,2.709469690611568918680306710145067823056765138317016931788817949953860282778125337989744157578104235018e-2,4.729053030938843108131969328985493217694323486168298306821118205004613971722187466201025584242189576498e-1
0.044921875,2.766276114685485764656764384453699466406708861548584857924084067593858814449585856396691006262319392838e-2,4.723372388531451423534323561554630053359329113845141514207591593240614118555041414360330899373768060716e-1
0.0458984375,2.822900043329874331400107258516374889253862711156441122836764773491246219696107496067088029713808917266e-2,4.717709995667012566859989274148362511074613728884355887716323522650875378030389250393291197028619108273e-1
0.046875,2.879340680433381580871972259260817077541192474716993455303488866571870414912355772625153170191935446444e-2,4.712065931956661841912802774073918292245880752528300654469651113342812958508764422737484682980806455356e-1
0.0478515625,2.935597308458551876054622391333085354810589859371538992738909623477460804179875548694119143824674366053e-2,4.706440269154144812394537760866691464518941014062846100726109037652253919582012445130588085617532563395e-1
0.048828125,2.991669285137301200265753517610079605024840982101105080423769579996450544822710017466764929568484127345e-2,4.700833071486269879973424648238992039497515901789889491957623042000354945517728998253323507043151587266e-1
0.0498046875,3.047556040277813869673784715327994201787569322335807812861007896922450351066332140286907240057186978669e-2,4.695244395972218613032621528467200579821243067766419218713899210307754964893366785971309275994281302133e-1
0.05078125,3.103257072681380853379460953360246832564238744584513710684018918370649755074611091845591366477327514939e-2,4.689674292731861914662053904663975316743576125541548628931598108162935024492538890815440863352267248506e-1
0.0517578125,3.158771947167397261490638153616601668181413939488827193428248417566415085365587463976412622425762095835e-2,4.684122805283260273850936184638339833181858606051117280657175158243358491463441253602358737757423790417e-1
0.052734375,3.214100291704488250307991538899465573458141994248553672020964979624204641099774531422715717020176815923e-2,4.678589970829551174969200846110053442654185800575144632797903502037579535890022546857728428297982318408e-1
0.0537109375,3.269241794645530905239275759903056409906626869568184882224625630325777366814596062024994265118211189827e-2,4.673075820535446909476072424009694359009337313043181511777537436967422263318540393797500573488178881017e-1
0.0546875,3.324196202064178703335408467074420890117814784111810627072718205377696115616151438491276373456916473519e-2,4.667580379793582129666459153292557910988218521588818937292728179462230388438384856150872362654308352648e-1
0.0556640625,3.378963315190369690834652857393542182739626439478489929292711936908953882756257624962992844527219183818e-2,4.662103668480963030916534714260645781726037356052151007070728806309104611724374237503700715547278081618e-1
0.056640625,3.433542987942204888925554242317732671017391692714152315494672151132438140300711351693076595729650186935e-2,4.656645701205779511107444575768226732898260830728584768450532784886756185969928864830692340427034981307e-1
0.0576171875,3.487935124551515544514453226557350178776305636216690350819682923207519610998760606826288139084630567860e-2,4.651206487544848445548554677344264982122369436378330964918031707679248038900123939317371186091536943214e-1
0.05859375,3.542139677280393027720998104484589773916876700660460770863987516933607944829974828839405131116737278705e-2,4.645786032271960697227900189551541022608312329933953922913601248306639205517002517116059486888326272129e-1
0.0595703125,3.596156644225930223817298501341383099079444583434617260156908030769774458068148119998867776799440852078e-2,4.640384335577406977618270149865861690092055541656538273984309196923022554193185188000113222320055914792e-1
0.060546875,3.649986067210415332739612264913159045573376875267696340744469318056850088057097105317300571664887096304e-2,4.635001393278958466726038773508684095442662312473230365925553068194314991194290289468269942833511290370e-1
0.0615234375,3.703628029754225570155646158707051674111309780572729313290638441335644521360869495163908202278165459895e-2,4.629637197024577442984435384129294832588869021942727068670936155866435547863913050483609179772183454011e-1
0.0625,3.757082655128687157075151025937572299408227939783443020644693801214838955732815161834906426547203267184e-2,4.624291734487131284292484897406242770059177206021655697935530619878516104426718483816509357345279673282e-1
0.0634765625,3.810350104486197254311109922964888006810887341267301909192995812202628841557585001780898651006472834203e-2,4.618964989551380274568889007703511199318911265873269809080700418779737115844241499821910134899352716580e-1
0.064453125,3.863430575064941445529813334924285787003779846202639444573884424202559988274974699617466160619609982559e-2,4.613656942493505855447018666507571421299622015379736055542611557579744001172502530038253383938039001744e-1
0.0654296875,3.916324298465585510881624993813811131892784222827324779383978533506133559587231878061742266452648173936e-2,4.608367570153441448911837500618618886810721577717267522061602146649386644041276812193825773354735182606e-1
0.06640625,3.969031538997371262007887667298325726266569847096566207227283404301256647945036176988752782584594384568e-2,4.603096846100262873799211233270167427373343015290343379277271659569874335205496382301124721741540561543e-1
0.0673828125,4.021552592091101993968736730162401189154704684882147894670445534859287872251369348754656256855932745863e-2,4.597844740790889800603126326983759881084529531511785210532955446514071212774863065124534374314406725414e-1
0.068359375,4.073887782776562662346756346834326407420642038328574895981648138672974918842670486153476187276227958202e-2,4.592611221722343733765324365316567359257935796167142510401835186132702508115732951384652381272377204180e-1
0.0693359375,4.126037464221982356109514435451453420580163538064714853574104216136741080549371843134500332612036411472e-2,4.587396253577801764389048556454854657941983646193528514642589578386325891945062815686549966738796358853e-1
0.0703125,4.178002016333211264941366481523893033581369373930561924302979792935750097975900208283708669498245070229e-2,4.582199798366678873505863351847610696641863062606943807569702020706424990202409979171629133050175492977e-1
0.0712890625,4.229781844410350490937486919632150173080128073053534621370911699764077848086536007126755100927891212376e-2,4.577021815558964950906251308036784982691987192694646537862908830023592215191346399287324489907210878762e-1
0.072265625,4.281377377859640175165579516335242906921849546523246826406089237931726895220827954102551511567330650025e-2,4.571862262214035982483442048366475709307815045347675317359391076206827310477917204589744848843266934997e-1
0.0732421875,4.332789068958479024516463051173697251352023348785055874838876821904692355838262634513520678445969642453e-2,4.566721093104152097548353694882630274864797665121494412516112317809530764416173736548647932155403035755e-1
0.07421875,4.384017391671516027428703760007765216868293231436374172956331501131378013119618663449648138132597354153e-2,4.561598260832848397257129623999223478313170676856362582704366849886862198688038133655035186186740264585e-1
0.0751953125,4.435062840515822593139017231513941293406123597941490165629808281037464643048861004430881903063789358474e-2,4.556493715948417740686098276848605870659387640205850983437019171896253535695113899556911809693621064153e-1
0.076171875,4.485925929473220246029904979319575024668783036531814375222027556583179777231389180232605339666824217774e-2,4.551407407052677975397009502068042497533121696346818562477797244341682022276861081976739466033317578223e-1
0.0771484375,4.536607190947905109098239751296408477064199105826656624604617828363790070356511531787692640383417796884e-2,4.546339280905209489090176024870359152293580089417334337539538217163620992964348846821230735961658220312e-1
0.078125,4.587107174767575514146360272098472231530114700161277234523268783577102269005350180918094960767557452450e-2,4.541289282523242448585363972790152776846988529983872276547673121642289773099464981908190503923244254755e-1
0.0791015625,4.637426447226333012362155424574043992859192289344415085456465517353715524989656413078591699882108395982e-2,4.536257355277366698763784457542595600714080771065558491454353448264628447501034358692140830011789160402e-1
0.080078125,4.687565590167689690086314680021414090854687081104080091856260236853463200413736348886299119523369837895e-2,4.531243440983231030991368531997858590914531291889591990814373976314653679958626365111370088047663016211e-1
0.0810546875,4.737525200106075910540082744183643694678648879353011733907281194761481461939337380920804405604208171036e-2,4.526247479989392408945991725581635630532135112064698826609271880523851853806066261907919559439579182896e-1
0.08203125,4.787305887385302316527631714664104423625918520879614688013845695979275052481630192209232116119531715369e-2,4.521269411261469768347236828533589557637408147912038531198615430402072494751836980779076788388046828463e-1
0.0830078125,4.836908275372488075566626012091842264686448453300948895309086639792478230549588235318388832267578429331e-2,4.516309172462751192443337398790815773531355154669905110469091336020752176945041176468161116773242157067e-1
0.083984375,4.886332999686023879218148770649137620189758244000731679555260916416864687309116953703450503113138380361e-2,4.511366700031397612078185122935086237981024175599926832044473908358313531269088304629654949688686161964e-1
0.0849609375,4.935580707456193089572309124938199159398381169147251015631589254651009750224778846860320780863409912522e-2,4.506441929254380691042769087506180084060161883085274898436841074534899024977522115313967921913659008748e-1
0.0859375,4.984652056617127638052513290118399822430521525123870286213887929017373503420101968295072448646678668342e-2,4.501534794338287236194748670988160017756947847487612971378611207098262649657989803170492755135332133166e-1
0.0869140625,5.033547715228826816360431700767546928052014858023005793157565499127341259408275719802947665286715696088e-2,4.496645228477117318363956829923245307194798514197699420684243450087265874059172428019705233471328430391e-1
0.087890625,5.082268360828016957543725145711827821766437246314845431690247094909831357594967151689862857324526442840e-2,4.491773163917198304245627485428817217823356275368515456830975290509016864240503284831013714267547355716e-1
0.0888671875,5.130814679806678196038997027709261389297244402861332901461567384988261436139798989181016588880598126196e-2,4.486918532019332180396100297229073861070275559713866709853843261501173856386020101081898341111940187380e-1
0.08984375,5.179187366817111035215525628738290007873184443209958890562019017187852078737662889728485900641597285136e-2,4.482081263318288896478447437126170999212681555679004110943798098281214792126233711027151409935840271486e-1
0.0908203125,5.227387124202460361276867150726469072143260484310434652317669889516681966826639539724116329914071817850e-2,4.477261287579753963872313284927353092785673951568956534768233011048331803317336046027588367008592818215e-1
0.091796875,5.275414661451657850007288468235554561049194445253593405875670557885268160444212013839814509427866199007e-2,4.472458533854834214999271153176444543895080555474640659412432944211473183955578798616018549057213380099e-1
0.0927734375,5.323270694677785448346702428038517540849390172830093318073075903803252134013710761993547434708492663113e-2,4.467672930532221455165329757196148245915060982716990668192692409619674786598628923800645256529150733689e-1
0.09375,5.370955946118902809892453609208794788922992144299905744162738093290894440127231171074091273773568512365e-2,4.462904405388109719010754639079120521107700785570009425583726190670910555987276882892590872622643148763e-1
0.0947265625,5.418471143660420258443282431880129248914593899018232970177197052754902339258190516023443582049130142461e-2,4.458152885633957974155671756811987075108540610098176702982280294724509766074180948397655641795086985754e-1
0.095703125,5.465817020378136084873598122987692364769587071518894931396534210104737871331192206126921992968688706456e-2,4.453418297962186391512640187701230763523041292848110506860346578989526212866880779387307800703131129354e-1
0.0966796875,5.512994314101092789688717105862429468898536544130222170440889679983268345226772537907156986653078992947e-2,4.448700568589890721031128289413757053110146345586977782955911032001673165477322746209284301334692100705e-1
0.09765625,5.560003766993441307355815888100327566445928863644607388585313968815158306037274914916225076843502434509e-2,4.443999623300655869264418411189967243355407113635539261141468603118484169396272508508377492315649756549e-1
0.0986328125,5.606846125154535330416802319685795046975565071467058838447083703558785460712804672163972148336094264590e-2,4.439315387484546466958319768031420495302443492853294116155291629644121453928719532783602785166390573541e-1
0.099609375,5.653522138236509633335338831635691855742829179114257071773127090350597506924408858194400034898176072300e-2,4.434647786176349036666466116836430814425717082088574292822687290964940249307559114180559996510182392770e-1
0.1005859375,5.700032559078626819992204253429263800095430110936432625057384100285130929132179363233634335765307857314e-2,4.429996744092137318000779574657073619990456988906356737494261589971486907086782063676636566423469214269e-1
0.1015625,5.746378143357706226589025960498153002259687726182203495298008436769636191392592864346295458333234988499e-2,4.425362185664229377341097403950184699774031227381779650470199156323036380860740713565370454166676501150e-1
0.1025390625,5.792559649253976845012133108535479540840423918790811007527412230475896095709865350802322104287749653516e-2,4.420744035074602315498786689146452045915957608120918899247258776952410390429013464919767789571225034648e-1
0.103515625,5.838577837131723131539868486902727246340616436285608818900979530122998347713981295450574774630683814529e-2,4.416142216286827686846013151309727275365938356371439118109902046987700165228601870454942522536931618547e-1
0.1044921875,5.884433469234118472638959989617793874591365635528867156873874747084495863018682187950717771686373203902e-2,4.411556653076588152736104001038220612540863436447113284312612525291550413698131781204928222831362679610e-1
0.10546875,5.930127309391665933264358883312608271655340355060046010833361691070532297576754903064795054838441704245e-2,4.406987269060833406673564111668739172834465964493995398916663830892946770242324509693520494516155829576e-1
0.1064453125,5.975660122743689752521931809691575924157911667915107344910540140408939195142219666915872188156432053942e-2,4.402433987725631024747806819030842407584208833208489265508945985959106080485778033308412781184356794606e-1
0.107421875,6.021032675472343914864488344451823757169407709862408575620286217421900225296577652712740084626162889142e-2,4.397896732452765608513551165554817624283059229013759142437971378257809977470342234728725991537383711086e-1
0.1083984375,6.066245734548626049321151613125155491836801998529156903619660979450816549644335095667984953604113076615e-2,4.393375426545137395067884838687484450816319800147084309638033902054918345035566490433201504639588692338e-1
0.109375,6.111300067489905930778258423606554057531166348467658944958099017671544616029916011102711470039756423240e-2,4.388869993251009406922174157639344594246883365153234105504190098232845538397008398889728852996024357676e-1
0.1103515625,6.156196442128498011192131908715240183897116750659337794979534995537718169567628859621613892611680377804e-2,4.384380355787150198880786809128475981610288324934066220502046500446228183043237114037838610738831962220e-1
0.111328125,6.200935626390826728937894101938169257676750579061165378779037996937257915821143737050712941628924320889e-2,4.379906437360917327106210589806183074232324942093883462122096200306274208417885626294928705837107567911e-1
0.1123046875,6.245518388086751864349964545289998887897688409537065613347895443034297187375574056495118998294253114998e-2,4.375448161191324813565003545471000111210231159046293438665210455696570281262442594350488100170574688500e-1
0.11328125,6.289945494708638960896666649985842756378508693852819661931127609223749163822558445545513261995397798019e-2,4.371005450529136103910333335001415724362149130614718033806887239077625083617744155445448673800460220198e-1
0.1142578125,6.334217713239776845302439173894973016006204276469270874036327522646948532214939295246834449595228870772e-2,4.366578228676022315469756082610502698399379572353072912596367247735305146778506070475316555040477112923e-1
0.115234375,6.378335809971760586181982225671035712485463634302572683239890588303698705979329450965940980775251859136e-2,4.362166419002823941381801777432896428751453636569742731676010941169630129402067054903405901922474814086e-1
0.1162109375,6.422300550330473858232809101348867856803417819040946424695425301444313879551339542707180330841620517092e-2,4.357769944966952614176719089865113214319658218095905357530457469855568612044866045729281966915837948291e-1
0.1171875,6.466112698710319655567237359649390803325485433888163362772802358220381249113736246662250573600904876504e-2,4.353388730128968034443276264035060919667451456611183663722719764177961875088626375333774942639909512350e-1
0.1181640625,6.509773018316362650159134714385629084222330832558321060688196936747169379093739845599664516707131923264e-2,4.349022698168363734984086528561437091577766916744167893931180306325283062090626015440033548329286807674e-1
0.119140625,6.553282271014060245447469880806161520729718804565578555938815697678663258414282235172929742945787564984e-2,4.344671772898593975455253011919383847927028119543442144406118430232133674158571776482707025705421243502e-1
0.1201171875,6.596641217186272555717432568694260435223829934420734444575543350814474726026661835281958486185705832591e-2,4.340335878281372744428256743130573956477617006557926555542445664918552527397333816471804151381429416741e-1
0.12109375,6.639850615597254172859956336992837979613553490827940780358197400813258299815396069739244445725133616857e-2,4.336014938440274582714004366300716202038644650917205921964180259918674170018460393026075555427486638314e-1
0.1220703125,6.682911223263342686455501749842634938913008084005884621237024436868938636140553286770011736500486748172e-2,4.331708877673665731354449825015736506108699191599411537876297556313106136385944671322998826349951325183e-1
0.123046875,6.725823795330070522901127915906467843936241281154912421836574544041340599964234438052452981797680297595e-2,4.327417620466992947709887208409353215606375871884508757816342545595865940003576556194754701820231970241e-1
0.1240234375,6.768589084955437785690074197947877994862951039261207595216626442964157847059592623915085279591421219296e-2,4.323141091504456221430992580205212200513704896073879240478337355703584215294040737608491472040857878070e-1
0.125,6.811207843199094432301417247884807243809493024366575696815740344056213034657702904504123994458171291081e-2,4.318879215680090556769858275211519275619050697563342430318425965594378696534229709549587600554182870892e-1
0.1259765625,6.853680818917190332984076316503953970965311130866590514401759862162861144409747413292993315028675459591e-2,4.314631918108280966701592368349604602903468886913340948559824013783713885559025258670700668497132454041e-1
0.126953125,6.896008758662661541750746213203892439409540972842468205970363705640611122424359071064249150042853683353e-2,4.310399124133733845824925378679610756059045902715753179402963629435938887757564092893575084995714631665e-1
0.1279296875,6.938192406590730488092369919786547749582354082681798072213033525580836348093085914056988246639217688357e-2,4.306180759340926951190763008021345225041764591731820192778696647441916365190691408594301175336078231164e-1
0.12890625,6.980232504369406786501231256747832679215253939068673733768992164076720941490419255634846582235150519791e-2,4.301976749563059321349876874325216732078474606093132626623100783592327905850958074436515341776484948021e-1
0.1298828125,7.022129791094783976355339320065561409112809943315110396322539527991356276714579178001198589642764067859e-2,4.297787020890521602364466067993443859088719005668488960367746047200864372328542082199880141035723593214e-1
0.130859375,7.063885003210935762885167949387567324196818547699663705276169107551775758927936926635089053129090195673e-2,4.293611499678906423711483205061243267580318145230033629472383089244822424107206307336491094687090980433e-1
0.1318359375,7.105498874434223245970227637853116806462131516096114107337744794160316114959390204952820090784650913126e-2,4.289450112556577675402977236214688319353786848390388589266225520583968388504060979504717990921534908687e-1
0.1328125,7.146972135681832211914187874762385544852656826829740551537908158054203347049658151356068646225615023412e-2,4.285302786431816778808581212523761445514734317317025944846209184194579665295034184864393135377438497659e-1
0.1337890625,7.188305515004366838027188788213080782787232346261562890388085432575216199490012485229483631507035423064e-2,4.281169448499563316197281121178691921721276765373843710961191456742478380050998751477051636849296457694e-1
0.134765625,7.229499737522333134117347980773217979355137555281628887096007540652972427093061350738240693457019384728e-2,4.277050026247766686588265201922678202064486244471837111290399245934702757290693864926175930654298061527e-1
0.1357421875,7.270555525366352131609184848451127155231562907736082100658448537592808568956364651783975863452645584601e-2,4.272944447463364786839081515154887284476843709226391789934155146240719143104363534821602413654735441540e-1
0.13671875,7.311473597620949242170357637619636250854268823618991259218281429900753157653728985492918659952646409386e-2,4.268852640237905075782964236238036374914573117638100874078171857009924684234627101450708134004735359061e-1
0.1376953125,7.352254670271772355123941553890967221242325865103737778585505676097637987189704169370118425954289724390e-2,4.264774532972822764487605844610903277875767413489626222141449432390236201281029583062988157404571027561e-1
0.138671875,7.392899456156097137735477642023041201949137414570192778555165103334940049306908531384973056438386712257e-2,4.260710054384390286226452235797695879805086258542980722144483489666505995069309146861502694356161328774e-1
0.1396484375,7.433408664916483655396524546599047083766659685742272462027442706758567460109781469008124866235813899086e-2,4.256659133508351634460347545340095291623334031425772753797255729324143253989021853099187513376418610091e-1
0.140625,7.473783002957453850023936083889689648341446831263680138068607893379222795643209681569736521384287232210e-2,4.252621699704254614997606391611031035165855316873631986193139210662077720435679031843026347861571276779e-1
0.1416015625,7.514023173405064614460353296179812935924990655191697292271990010264585736122507889090831084820964456813e-2,4.248597682659493538553964670382018706407500934480830270772800998973541426387749211090916891517903554319e-1
0.142578125,7.554129876069256187677990044178917398159162446784625192734389756797242518848125166483886771575399590576e-2,4.244587012393074381232200995582108260184083755321537480726561024320275748115187483351611322842460040942e-1
0.1435546875,7.594103807408860379131811987153578174343962411650789561981633284557718254778987294098247503365186090826e-2,4.240589619259113962086818801284642182565603758834921043801836671544228174522101270590175249663481390917e-1
0.14453125,7.633945660499157719269454049981942929775060850467313831840626342288615241373853815168016997348031987478e-2,4.236605433950084228073054595001805707022493914953268616815937365771138475862614618483198300265196801252e-1
0.1455078125,7.673656125001877035202657727559083413562020831474142146773401306111681537210476546064814477993664056298e-2,4.232634387499812296479734227244091658643797916852585785322659869388831846278952345393518552200633594370e-1
0.146484375,7.713235887137535173742626063303779843969207746104869090516228027434873705537983257647419866963025467987e-2,4.228676411286246482625737393669622015603079225389513090948377197256512629446201674235258013303697453201e-1
0.1474609375,7.752685629660018645923734056398236800174917436545196225903755003284546670561642484645302186940853489413e-2,4.224731437033998135407626594360176319982508256345480377409624499671545332943835751535469781305914651059e-1
0.1484375,7.792006031833312854985621139141211216306353143420686717396291598650406061807861803592715571420211477587e-2,4.220799396816668714501437886085878878369364685657931328260370840134959393819213819640728442857978852241e-1
0.1494140625,7.831197769410288300440880268047820764428611903705842951247896834892404137963380921517938618136978773791e-2,4.216880223058971169955911973195217923557138809629415704875210316510759586203661907848206138186302122621e-1
0.150390625,7.870261514613456730914792782093690686238834937819162108540074953220909258580831138543368613103084324930e-2,4.212973848538654326908520721790630931376116506218083789145992504677909074141916886145663138689691567507e-1
0.1513671875,7.909197936117613654210606443492313036930521704957340012138981063040377279664244442504297278142011211145e-2,4.209080206388238634578939355650768696306947829504265998786101893695962272033575555749570272185798878886e-1
0.15234375,7.948007699034286910562189958344042835384535244675066194261707707322059679960115083485894997587387325155e-2,4.205199230096571308943781004165595716461546475532493380573829229267794032003988491651410500241261267485e-1
0.1533203125,7.986691464897914180058573461040994806412846915007715521805298720120673633390305570036292463873581851126e-2,4.201330853510208581994142653895900519358715308499228447819470127987932636660969442996370753612641814887e-1
0.154296875,8.025249891653675333285905684464300027836993173981506459122782782956252029081604893352346663002111286344e-2,4.197475010834632466671409431553569997216300682601849354087721721704374797091839510664765333699788871366e-1
0.1552734375,8.063683633646908450617574243423903656887016482715180437613680076896371587386328642533145368957233022451e-2,4.193631636635309154938242575657609634311298351728481956238631992310362841261367135746685463104276697755e-1
0.15625,8.101993341614041135350769000691237713388610882900886237326143761756914002312978214877714760019295425678e-2,4.189800665838595886464923099930876228661138911709911376267385623824308599768702178512228523998070457432e-1
