x,pdf(x)
0,0.6366197723675813430755350534900574481378385829618257949906693762355871905369061403604552110650123438242913709070318321475716473844583146115118696429268
0.0009765625,0.6365833534417519046705594826729308163822242755121094748569237557803994838025173814613523976530746915926516911091043615479344790395433386335067420617108
0.001953125,0.6364742014330700526454976132628098749541305396063810295871005125358021517124112310639749060520741328754197040298481401388176848450145408736370844567912
0.0029296875,0.6362926289517847243225509271789087014391106642351947915337413107666014630277338545417725738583742116763565524230667994372965175018679872649338727240247
0.00390625,0.636039151450638059990541230579083535135823397991347657113010893355961515193052551762209606348138010119468809426722231665507320647851639987837232512346
0.0048828125,0.6357144791803916916638187990645948135489495865664489423476769454310400135978676021214342907446259678991571659564070603976717892032328307133375960691586
0.005859375,0.6353195064933701219761182784759202507931879834694197966559084070893832196769304429065985084885953590319503838878970870642549454174504284662095892627036
0.0068359375,0.634855298980893685579277420899877705258753655811239338942988869208458189712079264626344701696744459896536960932778401883881385619886716307796686966917
0.0078125,0.6343230789753261778003390450899637771191132759471233145638802809355107219002793276264531307621234828767074708388830243363253709023637239576728131900182
0.0087890625,0.6337242099490631466985107720960839257940881305273533221137426156924773192220701471040470280136607552588178569745589884886093756106430861455858654340119
0.009765625,0.6330601803102225514254261813162538723988852284276773144986177046633884340200374994277927457540063504172146057519390169462883939066876279545698733707292
0.0107421875,0.6323325870389629904441035650700038931699208605197069956441049486292658795420152519432652150344345485882277890463855682418769756016932071492536908394197
0.01171875,0.6315431195396306114932258763347415988218711574685162538519637894508580115822036237258415754453575736748300782776763827670799216104402862653623030287016
0.0126953125,0.6306935440108838877397150649534002831580623276178147056913634623848973614977249353552564923024034226499546689725315344252985544833466553779398119673002
0.013671875,0.6297856885648339941770820600456489390299013136812654163740268356827016981823245523584922337695584022988433006948928448025454204011619827330953744355555
0.0146484375,0.6288214292611343726715737328757915639961498411777804513996998589878073361472396374356346848285667004901260818652564438747914719082548049142353947748053
0.015625,0.6278026771650931715364322714300540960751998512362765339219772270938736888962327671683869088767165720761278796210668305706096976311845471102447511074065
0.0166015625,0.6267313664911322605765516217111564997280456525489810851711049200844289123443738635850164448520860028762752056527953798607490405269940409848185292106447
0.017578125,0.6256094438542043726368650872719550464413336409757535009614283068347025049800696746439222616249942226769049839222954046866070479566668796170295777940858
0.0185546875,0.6244388586214535736313151031825605911968826981328496599334969248764710620235571057080129549814132661894843487296893875493897041023012836643739235465856
0.01953125,0.6232215543335012786492925667303413555289526817960205421605118236324979112050352848194897779802219685997794117881086331176343498723950617440048944920287
0.0205078125,0.6219594611481760392960102547727095928119869543733091058354935711578918818463174529063355365436246804624311984143753191508388952019709674938513510844429
0.021484375,0.6206544892481964812361819238029933849745593178643053482354055944555598215472719556225968610528862266214445852838567001603193463622383611832156760922691
0.0224609375,0.6193085231472526098564276501380027135929053633246111161457751233093217106153600585081109508716629009963151802446681672303647678123141883343956406450333
0.0234375,0.6179234168252119860805706588547996485717797332692256637151557360992150329717557489269476721429219737053957861739275646467782644843387923614093690407132
0.0244140625,0.616500989622030481414695174070626323775813855228502851153143364944568607703647133141924482101704460457821093654572916080824895816978028567930701634483
0.025390625,0.6150430228207245330327404762907637939176429945480193916927049212789007665897494682171684457273730959904983941445409776915607048508749661557958600274698
0.0263671875,0.6135512568519321840425727831868212508500047678805001248264988076886510236056787251780765192277192224440762124766289037402898809782948032313476885592212
0.02734375,0.6120273890557271448244350454865618840845701274315203619199978006917518325732055657859814678649042179351000741228436008513666563611765955762216169661895
0.0283203125,0.6104730719401170400146867826806275823668214440654918978048528707720010731528126101812151362272405151404109158898757261833265601799421892719737140987781
0.029296875,0.6088899118797930247053710229414657026500678701749357434682978619547391866018414887480734520072214055157082996473768701019388432981872107940541311858442
0.0302734375,0.6072794682030046710696833090514262437707037350043274795496909062364465643974913489188660102521465605050929555270207285007628301234092841112229699773385
0.03125,0.6056432526187637828272336854908466592956444454644741344609083982778241779661742480489236407157462852479915450407380845835265913422764588632597411156757
0.0322265625,0.6039827289408265098880066040191077714508410478317518335143495914693046881211736477908836045897053536063442390326833067297337932659848840250815230143828
0.033203125,0.6022993130689897472611884064745617545998241249497430832938058427505386584344502169535807921403689654668022902687700157391327773126301329639902550882707
0.0341796875,0.6005943731921151732283275784596012122888940002244939510901526624401054983066623824254857809591582425506011820728390530666645172445113542351516058751826
0.03515625,0.5988692301809314074142143262655986679304324770464715850593308823176641031760396162494380179180219013803555365466984282940083562983560753275912970731963
0.0361328125,0.5971251581420451103024418196667987758760225022327058352144795966498353909856529379310401812157244211082967548778269568115377389489283709949222430039514
0.037109375,0.5953633851077096067296345676250286618920537079097665455548676994917418744695574045931584251325406297859836990432013471906114605597174425486328320216477
0.0380859375,0.5935850938387568115463143042784058175990146310188693215704244022931592506244506879599239210332014571571897398983688060606290770190545579368409556868857
0.0390625,0.5917914227207023998701237114651240354001264331082019912569137224382693817972448568279530112600666745108197019087035768756424094203107770607189686316633
0.0400390625,0.5899834667353965814213066427788706311156800333554324359387359789235899160428920707020963966070909730424302533968671804596278210985739207394357309295674
0.041015625,0.588162278492727192085504619919722309683682258563578525630458285451205383726899710796343940912552415851469293351539765679103050626691085398359522255044
0.0419921875,0.5863288693088031709999421843344217932295088160914656458422080102937477648136366899193795728786494567020165778106741168409701498747585653407434792453293
0.04296875,0.5844842103187705378356450177147470124555814716027396823361253311110739012175448945420940866146143823985766572482732848610258534031021790950845305308938
0.0439453125,0.582629233613955485727222270314642723172875060628938611469215042155547710845027485388891510022136536995771771212178635740982815748009291694542295903948
